Rank,Gender,Caste,College_Branch
114798,F,BC_B,SREE VENKATESWARA COLL OF ENGG - CSE
115178,F,ST,SREE VENKATESWARA COLL OF ENGG - CSE
115645,F,SC,SREE VENKATESWARA COLL OF ENGG - CSE
116608,F,OC,SREE VENKATESWARA COLL OF ENGG - CSE
116812,F,BC_D,SREE VENKATESWARA COLL OF ENGG - CSE
117505,F,BC_A,SREE VENKATESWARA COLL OF ENGG - CSE
117661,M,BC_A,SREE VENKATESWARA COLL OF ENGG - ECE
118033,M,SC,SREE VENKATESWARA COLL OF ENGG - ECE
118556,M,BC_D,SREE VENKATESWARA COLL OF ENGG - ECE
118715,M,OC,SREE VENKATESWARA COLL OF ENGG - ECE
120063,M,BC_A,SREE VENKATESWARA COLL OF ENGG - EEE
121354,M,BC_D,SREE VENKATESWARA COLL OF ENGG - EEE
123612,M,BC_B,SREE VENKATESWARA COLL OF ENGG - EEE
124162,M,OC,SREE VENKATESWARA COLL OF ENGG - EEE
125479,M,SC,SREE VENKATESWARA COLL OF ENGG - EEE
140912,F,BC_B,SREE VENKATESWARA COLL OF ENGG - CSM
141184,M,BC_B,SREE VENKATESWARA COLL OF ENGG - EVT
142387,M,SC,SREE VENKATESWARA COLL OF ENGG - EVT
145562,M,ST,SREE VENKATESWARA COLL OF ENGG - EVT
145758,F,BC_A,SREE VENKATESWARA COLL OF ENGG - CSM
146658,M,BC_D,SREE VENKATESWARA COLL OF ENGG - EVT
146847,F,BC_D,SREE VENKATESWARA COLL OF ENGG - CSM
147069,F,OC,SREE VENKATESWARA COLL OF ENGG - CSM
147116,F,ST,SREE VENKATESWARA COLL OF ENGG - CSM
147416,M,BC_A,SREE VENKATESWARA COLL OF ENGG - EVT
147761,F,BC_E,SREE VENKATESWARA COLL OF ENGG - CSM
147790,M,BC_E,SREE VENKATESWARA COLL OF ENGG - EVT
148182,M,OC,SREE VENKATESWARA COLL OF ENGG - EVT
148220,M,OC,SREE VENKATESWARA COLL OF ENGG - MEC
151224,F,SC,SREE VENKATESWARA COLL OF ENGG - CSM
151467,M,SC,SREE VENKATESWARA COLL OF ENGG - MEC
151671,M,ST,SREE VENKATESWARA COLL OF ENGG - MEC
143051,M,BC_D,SREE VENKATESWARA COLLEGE OF SCIENCE AND TECHNOLOGY - CSE
146458,M,SC,SREE VENKATESWARA COLLEGE OF SCIENCE AND TECHNOLOGY - CSE
146930,M,BC_B,SREE VENKATESWARA COLLEGE OF SCIENCE AND TECHNOLOGY - CSE
149252,M,OC,SREE VENKATESWARA COLLEGE OF SCIENCE AND TECHNOLOGY - CSE
149850,M,BC_A,SREE VENKATESWARA COLLEGE OF SCIENCE AND TECHNOLOGY - CSE
150154,F,BC_E,SREE VENKATESWARA COLLEGE OF SCIENCE AND TECHNOLOGY - CSE
150856,M,SC,SREE VENKATESWARA COLLEGE OF SCIENCE AND TECHNOLOGY - ECE
114589,F,BC_E,SREE VENKATESWARA ENGINEERING COLLEGE - CAI
120852,M,BC_E,SREE VENKATESWARA ENGINEERING COLLEGE - CSE
121987,F,BC_B,SREE VENKATESWARA ENGINEERING COLLEGE - CAI
123214,F,SC,SREE VENKATESWARA ENGINEERING COLLEGE - CAI
123717,M,BC_B,SREE VENKATESWARA ENGINEERING COLLEGE - CSE
127502,F,BC_D,SREE VENKATESWARA ENGINEERING COLLEGE - CAI
130966,F,BC_A,SREE VENKATESWARA ENGINEERING COLLEGE - CAI
131229,M,BC_D,SREE VENKATESWARA ENGINEERING COLLEGE - CSE
132254,M,BC_A,SREE VENKATESWARA ENGINEERING COLLEGE - CSE
132412,M,OC,SREE VENKATESWARA ENGINEERING COLLEGE - CSE
132719,M,SC,SREE VENKATESWARA ENGINEERING COLLEGE - CSE
132835,F,OC,SREE VENKATESWARA ENGINEERING COLLEGE - CAI
133863,M,BC_B,SREE VENKATESWARA ENGINEERING COLLEGE - CSO
134673,M,OC,SREE VENKATESWARA ENGINEERING COLLEGE - CSO
134937,M,SC,SREE VENKATESWARA ENGINEERING COLLEGE - CSO
135096,F,BC_A,SREE VENKATESWARA ENGINEERING COLLEGE - CC
139210,F,SC,SREE VENKATESWARA ENGINEERING COLLEGE - CC
144380,F,BC_A,SREE VENKATESWARA ENGINEERING COLLEGE - CSC
146866,M,SC,SREE VENKATESWARA ENGINEERING COLLEGE - ECE
147669,F,BC_E,SREE VENKATESWARA ENGINEERING COLLEGE - CSC
147743,F,OC,SREE VENKATESWARA ENGINEERING COLLEGE - CSC
148337,M,BC_D,SREE VENKATESWARA ENGINEERING COLLEGE - ECE
148811,F,ST,SREE VENKATESWARA ENGINEERING COLLEGE - CSC
149125,M,OC,SREE VENKATESWARA ENGINEERING COLLEGE - ECE
149573,M,BC_A,SREE VENKATESWARA ENGINEERING COLLEGE - ECE
150730,M,SC,SREE VENKATESWARA ENGINEERING COLLEGE - MEC
151107,F,SC,SREE VENKATESWARA ENGINEERING COLLEGE - CSC
55889,F,BC_D,SRI ANNAMACHARYA INSTITUTE OF TECHNOLOGY AND SCIENCE - CSD
63857,F,BC_E,SRI ANNAMACHARYA INSTITUTE OF TECHNOLOGY AND SCIENCE - CSD
65323,F,OC,SRI ANNAMACHARYA INSTITUTE OF TECHNOLOGY AND SCIENCE - CSD
130972,M,BC_B,SRI ANNAMACHARYA INSTITUTE OF TECHNOLOGY AND SCIENCE - CSE
134174,M,OC,SRI ANNAMACHARYA INSTITUTE OF TECHNOLOGY AND SCIENCE - CSE
134687,M,BC_A,SRI ANNAMACHARYA INSTITUTE OF TECHNOLOGY AND SCIENCE - CSE
139997,F,SC,SRI ANNAMACHARYA INSTITUTE OF TECHNOLOGY AND SCIENCE - CSE
142880,F,BC_D,SRI ANNAMACHARYA INSTITUTE OF TECHNOLOGY AND SCIENCE - CSE
145229,M,BC_B,SRI ANNAMACHARYA INSTITUTE OF TECHNOLOGY AND SCIENCE - CSM
151610,M,SC,SRI ANNAMACHARYA INSTITUTE OF TECHNOLOGY AND SCIENCE - ECE
107349,M,BC_E,SRI CHAITANYA -DJR COLL OF ENGG AND TECH - CSE
121905,M,BC_A,SRI CHAITANYA -DJR COLL OF ENGG AND TECH - CSE
130630,M,BC_B,SRI CHAITANYA -DJR COLL OF ENGG AND TECH - CSE
131464,M,SC,SRI CHAITANYA -DJR COLL OF ENGG AND TECH - CSE
148550,M,OC,SRI CHAITANYA -DJR COLL OF ENGG AND TECH - CSE
149929,M,BC_D,SRI CHAITANYA -DJR COLL OF ENGG AND TECH - CSE
150174,M,BC_A,SRI CHAITANYA -DJR COLL OF ENGG AND TECH - ECE
49070,F,BC_E,SRI KRISHNADEVARAYA UNIV.COLL.OF ENG.- SELF FINANCE - CIV
49303,F,BC_D,SRI KRISHNADEVARAYA UNIV.COLL.OF ENG.- SELF FINANCE - CIV
49744,F,BC_B,SRI KRISHNADEVARAYA UNIV.COLL.OF ENG.- SELF FINANCE - CIV
50701,F,BC_A,SRI KRISHNADEVARAYA UNIV.COLL.OF ENG.- SELF FINANCE - CIV
53876,F,OC,SRI KRISHNADEVARAYA UNIV.COLL.OF ENG.- SELF FINANCE - CIV
57197,F,SC,SRI KRISHNADEVARAYA UNIV.COLL.OF ENG.- SELF FINANCE - CIV
86239,F,BC_A,SRI KRISHNADEVARAYA UNIV.COLL.OF ENG.- SELF FINANCE - CSE
98916,F,OC,SRI KRISHNADEVARAYA UNIV.COLL.OF ENG.- SELF FINANCE - CSE
112056,M,BC_A,SRI KRISHNADEVARAYA UNIV.COLL.OF ENG.- SELF FINANCE - ECE
112465,F,BC_D,SRI KRISHNADEVARAYA UNIV.COLL.OF ENG.- SELF FINANCE - CSE
113064,M,ST,SRI KRISHNADEVARAYA UNIV.COLL.OF ENG.- SELF FINANCE - ECE
117592,M,BC_B,SRI KRISHNADEVARAYA UNIV.COLL.OF ENG.- SELF FINANCE - ECE
118711,M,BC_D,SRI KRISHNADEVARAYA UNIV.COLL.OF ENG.- SELF FINANCE - ECE
121556,F,ST,SRI KRISHNADEVARAYA UNIV.COLL.OF ENG.- SELF FINANCE - CSE
123877,M,OC,SRI KRISHNADEVARAYA UNIV.COLL.OF ENG.- SELF FINANCE - ECE
128031,M,SC,SRI KRISHNADEVARAYA UNIV.COLL.OF ENG.- SELF FINANCE - ECE
128484,F,BC_B,SRI KRISHNADEVARAYA UNIV.COLL.OF ENG.- SELF FINANCE - CSE
143059,M,BC_B,SRI KRISHNADEVARAYA UNIV.COLL.OF ENG.- SELF FINANCE - EEE
145685,M,BC_D,SRI KRISHNADEVARAYA UNIV.COLL.OF ENG.- SELF FINANCE - EEE
148006,M,BC_A,SRI KRISHNADEVARAYA UNIV.COLL.OF ENG.- SELF FINANCE - EEE
148523,F,BC_E,SRI KRISHNADEVARAYA UNIV.COLL.OF ENG.- SELF FINANCE - CSE
149839,F,SC,SRI KRISHNADEVARAYA UNIV.COLL.OF ENG.- SELF FINANCE - CSE
149971,M,OC,SRI KRISHNADEVARAYA UNIV.COLL.OF ENG.- SELF FINANCE - EEE
150355,M,ST,SRI KRISHNADEVARAYA UNIV.COLL.OF ENG.- SELF FINANCE - EEE
150792,M,BC_E,SRI KRISHNADEVARAYA UNIV.COLL.OF ENG.- SELF FINANCE - EEE
151259,M,SC,SRI KRISHNADEVARAYA UNIV.COLL.OF ENG.- SELF FINANCE - EEE
151553,M,ST,SRI KRISHNADEVARAYA UNIV.COLL.OF ENG.- SELF FINANCE - MEC
151739,M,SC,SRI KRISHNADEVARAYA UNIV.COLL.OF ENG.- SELF FINANCE - MEC
111139,M,ST,SRI MITTAPALLI COLLEGE OF ENGINEERING - CSD
111149,M,SC,SRI MITTAPALLI COLLEGE OF ENGINEERING - CSD
111947,M,BC_A,SRI MITTAPALLI COLLEGE OF ENGINEERING - CSD
112611,M,BC_D,SRI MITTAPALLI COLLEGE OF ENGINEERING - CSD
112878,M,OC,SRI MITTAPALLI COLLEGE OF ENGINEERING - CSD
113181,M,BC_E,SRI MITTAPALLI COLLEGE OF ENGINEERING - CSD
114518,M,BC_C,SRI MITTAPALLI COLLEGE OF ENGINEERING - CSE
129639,M,ST,SRI MITTAPALLI COLLEGE OF ENGINEERING - CSE
136222,M,BC_B,SRI MITTAPALLI COLLEGE OF ENGINEERING - CSE
140349,F,ST,SRI MITTAPALLI COLLEGE OF ENGINEERING - CAI
143109,F,BC_B,SRI MITTAPALLI COLLEGE OF ENGINEERING - CAI
145055,F,BC_D,SRI MITTAPALLI COLLEGE OF ENGINEERING - CAI
145714,M,BC_A,SRI MITTAPALLI COLLEGE OF ENGINEERING - CSE
146564,M,BC_E,SRI MITTAPALLI COLLEGE OF ENGINEERING - CSE
146612,M,BC_D,SRI MITTAPALLI COLLEGE OF ENGINEERING - CSE
146754,M,SC,SRI MITTAPALLI COLLEGE OF ENGINEERING - CSE
146815,M,OC,SRI MITTAPALLI COLLEGE OF ENGINEERING - CSE
146848,M,BC_E,SRI MITTAPALLI COLLEGE OF ENGINEERING - ECE
148622,F,BC_E,SRI MITTAPALLI COLLEGE OF ENGINEERING - CAI
148842,M,BC_A,SRI MITTAPALLI COLLEGE OF ENGINEERING - ECE
149185,M,BC_B,SRI MITTAPALLI COLLEGE OF ENGINEERING - ECE
149454,F,OC,SRI MITTAPALLI COLLEGE OF ENGINEERING - CAI
149563,M,SC,SRI MITTAPALLI COLLEGE OF ENGINEERING - ECE
149644,M,OC,SRI MITTAPALLI COLLEGE OF ENGINEERING - ECE
150110,M,BC_B,SRI MITTAPALLI COLLEGE OF ENGINEERING - INF
150556,M,ST,SRI MITTAPALLI COLLEGE OF ENGINEERING - INF
150661,F,BC_A,SRI MITTAPALLI COLLEGE OF ENGINEERING - CAI
150676,M,BC_A,SRI MITTAPALLI COLLEGE OF ENGINEERING - INF
150746,M,OC,SRI MITTAPALLI COLLEGE OF ENGINEERING - INF
150830,M,BC_E,SRI MITTAPALLI COLLEGE OF ENGINEERING - INF
150853,M,BC_D,SRI MITTAPALLI COLLEGE OF ENGINEERING - INF
151108,F,SC,SRI MITTAPALLI COLLEGE OF ENGINEERING - CAI
151649,M,SC,SRI MITTAPALLI COLLEGE OF ENGINEERING - INF
21165,F,OC,SRI MITTAPALLI INST OF TECHNOLOGY FOR WOMEN - CSD
125424,F,BC_D,SRI MITTAPALLI INST OF TECHNOLOGY FOR WOMEN - CSE
143038,F,BC_B,SRI MITTAPALLI INST OF TECHNOLOGY FOR WOMEN - CSE
144791,F,BC_A,SRI MITTAPALLI INST OF TECHNOLOGY FOR WOMEN - CSE
147837,F,SC,SRI MITTAPALLI INST OF TECHNOLOGY FOR WOMEN - CSE
148968,F,BC_E,SRI MITTAPALLI INST OF TECHNOLOGY FOR WOMEN - CSE
150105,F,OC,SRI MITTAPALLI INST OF TECHNOLOGY FOR WOMEN - CSE
131981,M,BC_D,SRI SAI INSTITUTE OF TECHNOLOGY. AND SCI. - CSE
141455,M,BC_B,SRI SAI INSTITUTE OF TECHNOLOGY. AND SCI. - CSE
143082,F,SC,SRI SAI INSTITUTE OF TECHNOLOGY. AND SCI. - CSE
144939,M,BC_E,SRI SAI INSTITUTE OF TECHNOLOGY. AND SCI. - CSE
145363,M,BC_A,SRI SAI INSTITUTE OF TECHNOLOGY. AND SCI. - CSE
148079,M,BC_A,SRI SAI INSTITUTE OF TECHNOLOGY. AND SCI. - ECE
149680,M,BC_B,SRI SAI INSTITUTE OF TECHNOLOGY. AND SCI. - ECE
150578,M,BC_E,SRI SAI INSTITUTE OF TECHNOLOGY. AND SCI. - ECE
150660,F,OC,SRI SAI INSTITUTE OF TECHNOLOGY. AND SCI. - CSE
62984,F,ST,SRI SARATHI INSTITUTE OF ENGG. AND TECHNOLOGY - AID
74868,F,BC_B,SRI SARATHI INSTITUTE OF ENGG. AND TECHNOLOGY - AID
80321,F,BC_D,SRI SARATHI INSTITUTE OF ENGG. AND TECHNOLOGY - AID
85043,F,OC,SRI SARATHI INSTITUTE OF ENGG. AND TECHNOLOGY - AID
87045,F,SC,SRI SARATHI INSTITUTE OF ENGG. AND TECHNOLOGY - AID
107828,M,BC_E,SRI SARATHI INSTITUTE OF ENGG. AND TECHNOLOGY - CSE
135572,F,ST,SRI SARATHI INSTITUTE OF ENGG. AND TECHNOLOGY - CSE
140778,F,BC_A,SRI SARATHI INSTITUTE OF ENGG. AND TECHNOLOGY - CSE
141102,M,BC_D,SRI SARATHI INSTITUTE OF ENGG. AND TECHNOLOGY - ECE
143493,F,BC_D,SRI SARATHI INSTITUTE OF ENGG. AND TECHNOLOGY - CSE
144955,F,BC_B,SRI SARATHI INSTITUTE OF ENGG. AND TECHNOLOGY - CSE
146179,F,OC,SRI SARATHI INSTITUTE OF ENGG. AND TECHNOLOGY - CSE
146218,M,BC_A,SRI SARATHI INSTITUTE OF ENGG. AND TECHNOLOGY - ECE
147620,M,OC,SRI SARATHI INSTITUTE OF ENGG. AND TECHNOLOGY - ECE
148013,M,BC_B,SRI SARATHI INSTITUTE OF ENGG. AND TECHNOLOGY - ECE
150383,M,SC,SRI SARATHI INSTITUTE OF ENGG. AND TECHNOLOGY - ECE
151573,F,SC,SRI SARATHI INSTITUTE OF ENGG. AND TECHNOLOGY - CSE
51992,F,ST,SRI SIVANI COLLEGE OF ENGINEERING - AIM
58326,F,BC_B,SRI SIVANI COLLEGE OF ENGINEERING - AIM
92106,F,BC_A,SRI SIVANI COLLEGE OF ENGINEERING - AIM
94614,F,BC_D,SRI SIVANI COLLEGE OF ENGINEERING - AIM
98517.1,F,BC_A,SRI SIVANI COLLEGE OF ENGINEERING - CIV
102363,F,OC,SRI SIVANI COLLEGE OF ENGINEERING - CIV
102672,F,BC_D,SRI SIVANI COLLEGE OF ENGINEERING - CIV
116701,M,SC,SRI SIVANI COLLEGE OF ENGINEERING - ECE
131668,M,BC_B,SRI SIVANI COLLEGE OF ENGINEERING - ECE
133203,F,ST,SRI SIVANI COLLEGE OF ENGINEERING - CSE
135791,F,BC_A,SRI SIVANI COLLEGE OF ENGINEERING - CSE
140967,M,BC_D,SRI SIVANI COLLEGE OF ENGINEERING - ECE
141292,F,OC,SRI SIVANI COLLEGE OF ENGINEERING - CSE
141863,M,BC_A,SRI SIVANI COLLEGE OF ENGINEERING - ECE
142376,F,SC,SRI SIVANI COLLEGE OF ENGINEERING - CSE
147097,M,OC,SRI SIVANI COLLEGE OF ENGINEERING - EEE
147976,F,BC_B,SRI SIVANI COLLEGE OF ENGINEERING - CSE
148067,F,BC_D,SRI SIVANI COLLEGE OF ENGINEERING - CSE
148752,M,BC_B,SRI SIVANI COLLEGE OF ENGINEERING - EEE
149021,M,BC_D,SRI SIVANI COLLEGE OF ENGINEERING - EEE
149028,M,SC,SRI SIVANI COLLEGE OF ENGINEERING - MEC
150119,M,BC_B,SRI SIVANI COLLEGE OF ENGINEERING - MEC
151270,M,BC_D,SRI SIVANI COLLEGE OF ENGINEERING - MEC
98746,M,OC,SRI SUNFLOWER COLLEGE OF ENGG AND TECHNOLOGY - CSE
130902,F,BC_A,SRI SUNFLOWER COLLEGE OF ENGG AND TECHNOLOGY - CSE
140523,M,BC_D,SRI SUNFLOWER COLLEGE OF ENGG AND TECHNOLOGY - CSE
10493,M,BC_A,SRI VASAVI ENGINEERING COLLEGE - CST
17196,F,SC,SRI VASAVI ENGINEERING COLLEGE - AIM
19008,M,BC_D,SRI VASAVI ENGINEERING COLLEGE - CST
21046,F,BC_E,SRI VASAVI ENGINEERING COLLEGE - AIM
23265,F,BC_D,SRI VASAVI ENGINEERING COLLEGE - AIM
23450,F,BC_B,SRI VASAVI ENGINEERING COLLEGE - AIM
24011,F,OC,SRI VASAVI ENGINEERING COLLEGE - AIM
24884,F,SC,SRI VASAVI ENGINEERING COLLEGE - CAI
31677,F,BC_D,SRI VASAVI ENGINEERING COLLEGE - CAI
32454,F,BC_A,SRI VASAVI ENGINEERING COLLEGE - CAI
32628,F,BC_B,SRI VASAVI ENGINEERING COLLEGE - CAI
33302,F,OC,SRI VASAVI ENGINEERING COLLEGE - CAI
36477,F,SC,SRI VASAVI ENGINEERING COLLEGE - CIV
37238,F,BC_D,SRI VASAVI ENGINEERING COLLEGE - CIV
38065,F,BC_A,SRI VASAVI ENGINEERING COLLEGE - CIV
38490,F,BC_B,SRI VASAVI ENGINEERING COLLEGE - CIV
39347,F,OC,SRI VASAVI ENGINEERING COLLEGE - CIV
46284,M,BC_E,SRI VASAVI ENGINEERING COLLEGE - ECE
49714,M,SC,SRI VASAVI ENGINEERING COLLEGE - ECE
53049,M,BC_D,SRI VASAVI ENGINEERING COLLEGE - ECE
53773,M,BC_B,SRI VASAVI ENGINEERING COLLEGE - ECE
54256,M,BC_A,SRI VASAVI ENGINEERING COLLEGE - ECE
54492,M,OC,SRI VASAVI ENGINEERING COLLEGE - ECE
59291,M,BC_B,SRI VASAVI ENGINEERING COLLEGE - ECT
75517,M,BC_D,SRI VASAVI ENGINEERING COLLEGE - ECT
81974,M,BC_C,SRI VASAVI ENGINEERING COLLEGE - ECT
85956,M,OC,SRI VASAVI ENGINEERING COLLEGE - ECT
86355,M,BC_E,SRI VASAVI ENGINEERING COLLEGE - ECT
88564,M,SC,SRI VASAVI ENGINEERING COLLEGE - ECT
88922,M,BC_A,SRI VASAVI ENGINEERING COLLEGE - ECT
98546,M,BC_C,SRI VASAVI ENGINEERING COLLEGE - EEE
98646,M,ST,SRI VASAVI ENGINEERING COLLEGE - EEE
98755,F,ST,SRI VASAVI ENGINEERING COLLEGE - CSE
99608,F,BC_A,SRI VASAVI ENGINEERING COLLEGE - CSE
108441,M,BC_E,SRI VASAVI ENGINEERING COLLEGE - EEE
110642,F,BC_C,SRI VASAVI ENGINEERING COLLEGE - CSE
113093,M,SC,SRI VASAVI ENGINEERING COLLEGE - EEE
113456,M,OC,SRI VASAVI ENGINEERING COLLEGE - EEE
113632,M,BC_D,SRI VASAVI ENGINEERING COLLEGE - EEE
114079,M,BC_B,SRI VASAVI ENGINEERING COLLEGE - EEE
121416,M,OC,SRI VASAVI ENGINEERING COLLEGE - MEC
127319,F,BC_B,SRI VASAVI ENGINEERING COLLEGE - CSE
128159,F,OC,SRI VASAVI ENGINEERING COLLEGE - CSE
128214,F,BC_E,SRI VASAVI ENGINEERING COLLEGE - CSE
130328,F,BC_D,SRI VASAVI ENGINEERING COLLEGE - CSE
132696,F,SC,SRI VASAVI ENGINEERING COLLEGE - CSE
134401,M,BC_C,SRI VASAVI ENGINEERING COLLEGE - MEC
137638,M,BC_D,SRI VASAVI ENGINEERING COLLEGE - MEC
140328,M,ST,SRI VASAVI ENGINEERING COLLEGE - MEC
143416,F,OC,SRI VASAVI ENGINEERING COLLEGE - CST
143725,F,BC_B,SRI VASAVI ENGINEERING COLLEGE - CST
149426,M,BC_B,SRI VASAVI ENGINEERING COLLEGE - MEC
149470,F,SC,SRI VASAVI ENGINEERING COLLEGE - CST
149514,M,BC_E,SRI VASAVI ENGINEERING COLLEGE - MEC
149735,M,BC_A,SRI VASAVI ENGINEERING COLLEGE - MEC
151326,M,SC,SRI VASAVI ENGINEERING COLLEGE - MEC
31586,F,OC,SRI VASAVI INSTT OF ENGINEERING AND TECHNOLOGY - CIV
91223,M,BC_A,SRI VASAVI INSTT OF ENGINEERING AND TECHNOLOGY - CSM
93462,M,BC_B,SRI VASAVI INSTT OF ENGINEERING AND TECHNOLOGY - CSM
95043,M,BC_D,SRI VASAVI INSTT OF ENGINEERING AND TECHNOLOGY - CSM
95729,M,OC,SRI VASAVI INSTT OF ENGINEERING AND TECHNOLOGY - CSM
127171,F,OC,SRI VASAVI INSTT OF ENGINEERING AND TECHNOLOGY - CSE
129961,F,BC_B,SRI VASAVI INSTT OF ENGINEERING AND TECHNOLOGY - CSE
134196,M,BC_B,SRI VASAVI INSTT OF ENGINEERING AND TECHNOLOGY - ECE
134396,F,BC_E,SRI VASAVI INSTT OF ENGINEERING AND TECHNOLOGY - CSE
134736,M,BC_D,SRI VASAVI INSTT OF ENGINEERING AND TECHNOLOGY - ECE
137486,M,BC_E,SRI VASAVI INSTT OF ENGINEERING AND TECHNOLOGY - ECE
138097,F,BC_C,SRI VASAVI INSTT OF ENGINEERING AND TECHNOLOGY - CSE
147350,M,OC,SRI VASAVI INSTT OF ENGINEERING AND TECHNOLOGY - ECE
147589,M,BC_A,SRI VASAVI INSTT OF ENGINEERING AND TECHNOLOGY - ECE
149123,M,SC,SRI VASAVI INSTT OF ENGINEERING AND TECHNOLOGY - ECE
149205,F,BC_A,SRI VASAVI INSTT OF ENGINEERING AND TECHNOLOGY - CSE
149984,F,SC,SRI VASAVI INSTT OF ENGINEERING AND TECHNOLOGY - CSE
150750,F,BC_D,SRI VASAVI INSTT OF ENGINEERING AND TECHNOLOGY - CSE
151301,M,SC,SRI VASAVI INSTT OF ENGINEERING AND TECHNOLOGY - MEC
91641,F,ST,SRI VENKATESA PERUMAL COLLEGE OF ENGG. AND TECH - CAI
96446.1,M,BC_E,SRI VENKATESA PERUMAL COLLEGE OF ENGG. AND TECH - CSE
109321,M,ST,SRI VENKATESA PERUMAL COLLEGE OF ENGG. AND TECH - CSE
114435,F,SC,SRI VENKATESA PERUMAL COLLEGE OF ENGG. AND TECH - CAI
117177,F,BC_B,SRI VENKATESA PERUMAL COLLEGE OF ENGG. AND TECH - CAI
117356,F,BC_E,SRI VENKATESA PERUMAL COLLEGE OF ENGG. AND TECH - CAI
119334,F,BC_D,SRI VENKATESA PERUMAL COLLEGE OF ENGG. AND TECH - CAI
120949,F,BC_A,SRI VENKATESA PERUMAL COLLEGE OF ENGG. AND TECH - CAI
121540,F,OC,SRI VENKATESA PERUMAL COLLEGE OF ENGG. AND TECH - CAI
121545,F,SC,SRI VENKATESA PERUMAL COLLEGE OF ENGG. AND TECH - CIV
122065,F,BC_D,SRI VENKATESA PERUMAL COLLEGE OF ENGG. AND TECH - CIV
125513,M,BC_E,SRI VENKATESA PERUMAL COLLEGE OF ENGG. AND TECH - CSM
126166,M,SC,SRI VENKATESA PERUMAL COLLEGE OF ENGG. AND TECH - CSM
126365,M,BC_D,SRI VENKATESA PERUMAL COLLEGE OF ENGG. AND TECH - CSM
127227,M,OC,SRI VENKATESA PERUMAL COLLEGE OF ENGG. AND TECH - CSM
128106,M,BC_A,SRI VENKATESA PERUMAL COLLEGE OF ENGG. AND TECH - CSM
128189,M,BC_B,SRI VENKATESA PERUMAL COLLEGE OF ENGG. AND TECH - CSM
141528,M,BC_E,SRI VENKATESA PERUMAL COLLEGE OF ENGG. AND TECH - ECE
146100,F,OC,SRI VENKATESA PERUMAL COLLEGE OF ENGG. AND TECH - CSE
146633,M,ST,SRI VENKATESA PERUMAL COLLEGE OF ENGG. AND TECH - ECE
147163,F,BC_A,SRI VENKATESA PERUMAL COLLEGE OF ENGG. AND TECH - CSE
147537,M,BC_B,SRI VENKATESA PERUMAL COLLEGE OF ENGG. AND TECH - ECE
148436,F,BC_D,SRI VENKATESA PERUMAL COLLEGE OF ENGG. AND TECH - CSE
148817,M,BC_A,SRI VENKATESA PERUMAL COLLEGE OF ENGG. AND TECH - ECE
149193,M,OC,SRI VENKATESA PERUMAL COLLEGE OF ENGG. AND TECH - ECE
149300,M,BC_D,SRI VENKATESA PERUMAL COLLEGE OF ENGG. AND TECH - ECE
149445,M,SC,SRI VENKATESA PERUMAL COLLEGE OF ENGG. AND TECH - ECE
149635,F,BC_B,SRI VENKATESA PERUMAL COLLEGE OF ENGG. AND TECH - CSE
150466,M,BC_D,SRI VENKATESA PERUMAL COLLEGE OF ENGG. AND TECH - EEE
150562,M,OC,SRI VENKATESA PERUMAL COLLEGE OF ENGG. AND TECH - EEE
150634,M,BC_B,SRI VENKATESA PERUMAL COLLEGE OF ENGG. AND TECH - EEE
150727,M,BC_A,SRI VENKATESA PERUMAL COLLEGE OF ENGG. AND TECH - EEE
150842,F,SC,SRI VENKATESA PERUMAL COLLEGE OF ENGG. AND TECH - CSE
151364,M,ST,SRI VENKATESA PERUMAL COLLEGE OF ENGG. AND TECH - EEE
151366,M,SC,SRI VENKATESA PERUMAL COLLEGE OF ENGG. AND TECH - EEE
151769,M,SC,SRI VENKATESA PERUMAL COLLEGE OF ENGG. AND TECH - MEC
12217,F,BC_E,SRI VENKATESWARA COLL OF ENGINEERING - CIV
12727,F,BC_D,SRI VENKATESWARA COLL OF ENGINEERING - CIV
13711,F,BC_A,SRI VENKATESWARA COLL OF ENGINEERING - CIV
13953,F,BC_B,SRI VENKATESWARA COLL OF ENGINEERING - CIV
14622,F,OC,SRI VENKATESWARA COLL OF ENGINEERING - CIV
15294,F,SC,SRI VENKATESWARA COLL OF ENGINEERING - CSC
16790,F,BC_A,SRI VENKATESWARA COLL OF ENGINEERING - CSC
17577,F,BC_E,SRI VENKATESWARA COLL OF ENGINEERING - CSC
20693,F,BC_B,SRI VENKATESWARA COLL OF ENGINEERING - CSC
21144,F,OC,SRI VENKATESWARA COLL OF ENGINEERING - CSC
21177,F,BC_D,SRI VENKATESWARA COLL OF ENGINEERING - CSC
25363,F,BC_E,SRI VENKATESWARA COLL OF ENGINEERING - CSD
25783,F,SC,SRI VENKATESWARA COLL OF ENGINEERING - CSD
26075,F,BC_A,SRI VENKATESWARA COLL OF ENGINEERING - CSD
26181,F,BC_D,SRI VENKATESWARA COLL OF ENGINEERING - CSD
26451,F,BC_B,SRI VENKATESWARA COLL OF ENGINEERING - CSD
26649,F,OC,SRI VENKATESWARA COLL OF ENGINEERING - CSD
41353,M,ST,SRI VENKATESWARA COLL OF ENGINEERING - ECE
43095,M,OC,SRI VENKATESWARA COLL OF ENGINEERING - ECE
45561,M,BC_E,SRI VENKATESWARA COLL OF ENGINEERING - ECE
47369,F,ST,SRI VENKATESWARA COLL OF ENGINEERING - CSE
